layer_idx,in_idx,out_idx,formula,r2
1,2,7,-0.0243*x^4 + 0.1046*sin + 0.4838*sqrt,0.9235362410545349
1,2,8,-0.1193*x^2 + 0.0018*x^3 + -0.4863*cos,0.40581661462783813
1,2,9,0.0846*x^3 + -0.3556*cos + -0.1773*exp,0.5938131809234619
1,3,0,0.5598*1 + 0.0291*exp + -0.5392*sqrt,0.9190822839736938
1,3,1,0.1112*1 + -0.3284*x + 0.6839*tanh,0.8497471213340759
1,3,2,-0.0723*sin + 0.4344*cos + 0.5168*sqrt,0.5576058626174927
1,3,3,-0.1916*x^2 + -0.0862*log + 1.0084*sqrt,0.9215892553329468
1,3,4,-0.1951*cos + 0.0226*exp + -0.1455*sqrt,0.958298921585083
1,3,5,0.0244*x^3 + -0.6298*cos + -0.9176*sqrt,0.6320615410804749
1,3,6,-0.9696*1 + -0.1334*sin + 0.3255*sqrt,0.9727455973625183
1,3,7,-0.1668*1 + 0.2310*cos + 0.2383*sqrt,0.8569203615188599
1,3,8,-0.4766*1 + 0.2753*sin + -0.0720*exp,0.8500736951828003
1,3,9,-0.5647*1 + 0.1702*sin + 0.0256*log,0.964982271194458
1,4,0,0.5084*1 + 0.1672*x + -0.4274*sin,0.9343700408935547
1,4,1,-0.1797*1 + -0.1975*x^2 + 0.7810*sqrt,0.7706478238105774
1,4,2,0.6035*1 + -2.4966*sin + 2.8384*tanh,0.6937862634658813
1,4,3,0.4797*1 + -1.9006*sin + 2.2723*tanh,0.795915961265564
1,4,4,-2.0266*sin + -0.1929*cos + 2.1684*tanh,0.6376701593399048
1,4,5,-0.9590*1 + -0.0744*x + -0.1309*sqrt,0.8999361395835876
1,4,6,0.0804*x + -0.6286*cos + -0.5874*sqrt,0.7657942175865173
1,4,7,-0.0466*x + -0.1537*x^2 + 0.5877*sqrt,0.897587239742279
1,4,8,-0.5231*1 + 1.7049*sin + -1.7046*tanh,0.6610788106918335
1,4,9,0.0616*x^3 + -0.4713*cos + -0.1157*exp,0.8976449966430664
1,5,0,0.0047*x^3 + 0.3144*cos + 0.4152*sqrt,0.6918864250183105
1,5,1,0.1257*exp + -0.4827*sqrt + -0.3334*tanh,0.8390690684318542
1,5,2,0.2013*x^2 + 0.4894*cos + -0.0812*tanh,0.5736537575721741
1,5,3,0.6458*1 + -0.2808*x + 0.5053*tanh,0.5787261724472046
1,5,4,-0.2084*1 + -0.3421*x + 0.5926*tanh,0.27178627252578735
1,5,5,-1.1784*1 + -0.0607*x^3 + 0.1066*exp,0.40586477518081665
1,5,6,-0.8152*1 + 0.0845*x + -0.0304*x^3,0.5801400542259216
1,5,7,-0.6350*x + 0.1054*exp + 0.6331*tanh,0.8483742475509644
1,5,8,0.0270*x^3 + -0.2875*cos + -0.6271*sqrt,0.3337101936340332
1,5,9,-0.8508*1 + -0.1666*x^2 + 0.7340*sqrt,0.44507068395614624
1,6,0,0.5116*1 + 0.0215*x^3 + -0.0410*exp,0.6550709009170532
1,6,1,-0.0344*x^3 + -1.3330*sin + 1.5618*tanh,0.6428236961364746
1,6,2,0.2688*1 + -0.0260*x^3 + 0.3025*cos,0.9320018887519836
1,6,3,-0.2404*sin + 0.1019*exp + -0.1389*log,0.6740831136703491
1,6,4,-0.1067*1 + -0.3149*x + 0.5413*tanh,0.6052447557449341
1,6,5,-0.6935*1 + -0.2766*cos + -0.1056*sqrt,0.5755316019058228
1,6,6,-0.8812*1 + -0.0263*x^3 + 0.0461*exp,0.7318630814552307
1,6,7,0.0116*x^4 + 0.1760*cos + -0.1492*sqrt,0.9773905277252197
1,6,8,-0.1658*x^2 + 0.0065*x^4 + -0.4972*cos,0.6673303842544556
1,6,9,-0.7105*1 + -0.0259*exp + 0.3294*sqrt,0.8746922016143799
1,7,0,0.4533*1 + -0.8997*sin + 1.0537*tanh,0.8830645084381104
1,7,1,0.1430*1 + -0.0771*exp + 0.1269*tanh,0.6321255564689636
1,7,2,0.6148*1 + 0.0401*x^3 + -0.0822*exp,0.9285784959793091
1,7,3,0.0366*x^4 + 0.0720*sin + 0.4239*cos,0.6743086576461792
1,7,4,0.2119*x^2 + 0.0935*x^3 + -0.1609*exp,0.7895674705505371
1,7,5,0.0257*x^3 + -0.6678*cos + -0.8409*sqrt,0.5268162488937378
1,7,6,-0.9605*1 + 0.3631*sqrt + -0.0919*tanh,0.8764138221740723
1,7,7,-0.0811*x^2 + -0.0111*x^3 + 0.4132*sqrt,0.9064773321151733
1,7,8,-0.4109*1 + -0.0293*x^3 + -0.0753*cos,0.7207736968994141
1,7,9,-0.7162*1 + 0.2957*x + -0.6868*tanh,0.8284918069839478
1,8,0,0.6617*1 + 0.1899*x^2 + -0.7926*sqrt,0.7184596061706543
1,8,1,-0.1377*x^2 + 0.1920*sqrt + -0.1035*tanh,0.7383469343185425
1,8,2,-0.0770*x^3 + 0.2553*cos + 0.1764*exp,0.8217965960502625
1,8,3,-0.1168*x^3 + 0.2445*cos + 0.1983*exp,0.7551776766777039
1,8,4,-0.2556*1 + -0.0459*exp + 0.3221*sqrt,0.940622866153717
1,8,5,-0.8964*1 + 1.5586*sin + -1.6869*tanh,0.32904112339019775
1,8,6,-0.7872*1 + 0.0472*x^3 + -0.0683*exp,0.8297190070152283
1,8,7,-0.1537*x^2 + -0.3418*sin + 0.1159*exp,0.9275335073471069
1,8,8,-0.7141*1 + -0.2126*x^2 + 0.7635*sqrt,0.377707302570343
1,8,9,-0.7374*1 + 0.3358*x + -0.5442*tanh,0.5401370525360107
1,9,0,0.2201*x^2 + 0.4416*cos + -0.0493*exp,0.6407408714294434
1,9,1,-0.2371*x + 0.1057*x^2 + 0.3390*tanh,0.9604541659355164
1,9,2,0.3969*1 + 0.0561*exp + -0.1018*tanh,0.5019532442092896
1,9,3,0.5028*1 + -0.0586*x^3 + 0.1683*sin,0.8288100361824036
1,9,4,-0.2292*cos + 0.0598*exp + -0.1592*sqrt,0.9731274843215942
1,9,5,-0.9655*1 + -0.2911*x + 0.0796*x^3,0.8536598682403564
1,9,6,-0.3452*x^2 + -0.1269*sin + -0.8021*cos,0.6511450409889221
1,9,7,-0.6369*x + 0.1190*exp + 0.5490*tanh,0.6833038330078125
1,9,8,-0.3092*1 + 0.0644*sin + 0.0700*log,0.8669891953468323
1,9,9,-0.5444*1 + 0.3397*x + -0.4713*tanh,0.7166752815246582
2,0,0,-0.5494*x + -0.0711*x^4 + 0.3366*exp,0.5523337125778198
2,1,0,0.8234*x + -0.1522*sqrt + -1.5089*tanh,0.862472653388977
2,2,0,-0.1480*x^3 + -6.1511*sin + 7.1934*tanh,0.7358417510986328
2,3,0,-2.4163*sin + 0.2175*cos + 2.4085*tanh,0.7484033107757568
2,4,0,-0.2782*x + 0.2080*exp + -0.3211*sqrt,0.7805964946746826
2,5,0,-0.3527*x + -0.0215*x^4 + 0.1701*exp,0.9894042015075684
2,6,0,0.1334*1 + 1.3936*sin + -1.4050*tanh,0.5555126070976257
2,7,0,-0.1829*x^2 + -0.0098*x^3 + 0.6578*sqrt,0.699167788028717
2,8,0,0.8013*x + 0.0882*cos + -1.3410*tanh,0.908394455909729
2,9,0,0.2154*1 + -0.3606*x + 0.6146*tanh,0.6285539865493774
