layer_idx,in_idx,out_idx,formula,r2
1,9,5,0.4814*1 + -0.3953*x + 0.3838*tanh,0.8715732097625732
1,9,6,-0.1174*x^2 + -0.0064*x^3 + 0.6183*sqrt,0.7487981915473938
1,9,7,0.8918*1 + 0.1095*sin + 0.0448*log,0.823014497756958
1,9,8,0.9026*1 + -0.1258*x + -0.1212*cos,0.9110127091407776
1,9,9,0.4976*1 + 0.1287*x^2 + -0.6240*sqrt,0.7174240350723267
2,0,0,-1.2709*1 + 0.7197*cos + 0.7656*sqrt,0.7811603546142578
2,1,0,-0.3024*1 + 0.6846*x + -1.3137*tanh,0.9203651547431946
2,2,0,0.0084*x^3 + -0.2364*cos + -0.3981*sqrt,0.8105202913284302
2,3,0,-0.1072*x^2 + -0.1185*sin + 0.1180*log,0.7763745784759521
2,4,0,-0.4426*1 + 0.0866*exp + -0.0654*tanh,0.6663783192634583
2,5,0,0.0035*x^3 + -0.2788*cos + -0.2243*sqrt,0.7384956479072571
2,6,0,0.0394*x + -0.1203*x^2 + 0.1192*log,0.5385071039199829
2,7,0,-0.5365*1 + 0.2428*cos + 0.0300*tanh,0.8100533485412598
2,8,0,-2.0075*sin + -0.2541*cos + 1.9780*tanh,0.8401890397071838
2,9,0,0.2868*x + -0.1133*exp + 0.0849*log,0.9029158353805542
