layer_idx,in_idx,out_idx,formula,r2
1,8,2,-0.1304*sin + 0.0295*exp + 0.1464*log,0.8042430877685547
1,8,3,-0.5028*1 + 0.0567*exp + -0.3088*tanh,0.9391571879386902
1,8,4,0.0400*x^4 + 0.0901*sin + -0.6095*sqrt,0.8609483242034912
1,8,5,0.7410*1 + -0.0897*exp + 0.1196*tanh,0.5366646647453308
1,8,6,-0.3415*1 + -0.1289*sin + 0.1555*sqrt,0.9458904266357422
1,8,7,0.8600*1 + -0.0789*sin + -0.0320*exp,0.9519433379173279
1,8,8,0.8194*1 + -0.0317*exp + 0.0465*log,0.7157199382781982
1,8,9,0.1206*x + -0.0672*x^3 + 0.0559*exp,0.855465829372406
1,9,0,0.3892*x^2 + 1.2856*cos + -0.0180*log,0.9583066701889038
1,9,1,-1.4212*1 + -0.3923*x + 0.8077*tanh,0.9293421506881714
1,9,2,3.2852*sin + 0.1074*log + -3.4183*tanh,0.5154569149017334
1,9,3,-0.2798*cos + 0.0438*exp + -0.5389*sqrt,0.7295754551887512
1,9,4,0.0188*x^4 + -0.0707*exp + -0.2574*sqrt,0.8060387969017029
1,9,5,0.4343*1 + -0.0156*x^3 + -0.0686*log,0.7441701889038086
1,9,6,0.0648*sin + -0.1971*cos + -0.3980*sqrt,0.5874494314193726
1,9,7,0.3080*cos + -0.1001*log + 0.7923*sqrt,0.6167190074920654
1,9,8,0.2914*x^2 + 0.1662*sin + 0.5902*cos,0.8104422092437744
1,9,9,-0.5235*x + -0.2902*sqrt + 0.7828*tanh,0.685650110244751
2,0,0,0.9060*1 + -0.0109*x^3 + 0.0534*log,0.6516810655593872
2,1,0,0.5370*cos + 0.8200*sqrt + 0.0683*tanh,0.44848477840423584
2,2,0,0.4886*1 + 0.0446*exp + -0.0655*log,0.6602725386619568
2,3,0,0.0443*exp + -0.2007*log + 0.5399*sqrt,0.5802808403968811
2,4,0,0.6307*1 + 0.1002*exp + -0.4583*tanh,0.9526317715644836
2,5,0,0.6232*1 + 0.0670*exp + -0.3830*tanh,0.9409995079040527
2,6,0,-0.3205*x + 0.1384*exp + -0.2324*log,0.6484441757202148
2,7,0,0.8104*1 + -0.3298*x + 0.6804*tanh,0.4345913529396057
2,8,0,0.0576*x^4 + 0.1731*sin + 0.6330*cos,0.7974783182144165
2,9,0,-0.0907*x^3 + 0.2127*exp + -0.2233*log,0.773978590965271
