layer_idx,in_idx,out_idx,formula,r2
1,8,6,1.0865*1 + 1.8753*sin + -1.9972*tanh,0.4359132647514343
1,8,7,-0.1423*x^3 + 0.4639*cos + 0.2419*exp,0.7617477178573608
1,8,8,0.1274*sin + -0.0271*exp + -0.0474*log,0.6748232841491699
1,8,9,0.2948*x + 0.0942*x^2 + -0.4139*sin,0.9443044662475586
1,9,0,1.1468*1 + -0.1198*cos + -0.0081*exp,0.5768365859985352
1,9,1,0.7758*1 + 1.3442*sin + -1.5442*tanh,0.47046273946762085
1,9,2,-0.8821*sin + 0.1439*cos + 0.8155*tanh,0.8139246702194214
1,9,3,-1.0842*1 + -0.1573*x + 0.3216*tanh,0.5440746545791626
1,9,4,-0.1537*x + 0.1507*exp + -0.2432*log,0.7913611531257629
1,9,5,1.3017*1 + 2.2517*sin + -2.2844*tanh,0.7278249859809875
1,9,6,1.1285*1 + 0.3553*x + -0.4985*tanh,0.4774535894393921
1,9,7,-0.3737*x + 0.4164*cos + 0.2597*exp,0.6063297986984253
1,9,8,-0.2221*x + 0.1825*exp + -0.6134*sqrt,0.8248227834701538
1,9,9,0.0738*exp + -0.0427*log + -0.5339*sqrt,0.6516218185424805
2,0,0,0.0236*x^4 + 0.4202*cos + 0.2101*tanh,0.8924951553344727
2,1,0,0.4603*1 + -0.0047*x^4 + 0.1062*tanh,0.9103530049324036
2,2,0,0.3676*1 + -2.1484*sin + 2.1543*tanh,0.7966955900192261
2,3,0,-0.0887*x^2 + -0.0778*log + 0.7489*sqrt,0.7795534133911133
2,4,0,0.4922*1 + 2.0615*sin + -2.0830*tanh,0.4694932699203491
2,5,0,0.1221*exp + -0.0819*log + -0.3979*tanh,0.7461464405059814
2,6,0,0.4984*1 + 0.0643*sin + 0.0280*log,0.9332648515701294
2,7,0,0.5382*1 + 1.3648*sin + -1.5871*tanh,0.46733564138412476
2,8,0,0.7420*1 + 0.2324*x^2 + -1.0699*sqrt,0.8903968334197998
2,9,0,0.2725*1 + 2.9856*sin + -3.0899*tanh,0.4984380602836609
