layer_idx,in_idx,out_idx,formula,r2
1,8,7,1.8070*1 + -0.1135*sin + 0.2224*sqrt,0.9293107986450195
1,8,8,0.4133*x + 0.0451*x^2 + -0.6314*tanh,0.7532068490982056
1,8,9,1.5471*1 + -0.1969*x + 0.3425*tanh,0.29536670446395874
1,9,0,-0.2442*x^2 + -0.4585*cos + 0.6276*sqrt,0.7312766909599304
1,9,1,0.0455*exp + -0.1849*log + 0.4772*sqrt,0.6342258453369141
1,9,2,0.4262*x^2 + 0.8444*cos + -0.7470*sqrt,0.8685721158981323
1,9,3,0.6976*1 + 0.0470*sin + -0.3435*sqrt,0.7317147254943848
1,9,4,0.2980*x^2 + -0.0143*x^3 + -1.3069*sqrt,0.7646909952163696
1,9,5,2.0309*1 + 0.1275*sin + -0.1980*log,0.6963170766830444
1,9,6,0.7590*1 + -1.0383*sin + 1.0816*tanh,0.3843945264816284
1,9,7,1.7313*1 + 0.2315*x + -0.4953*tanh,0.739587664604187
1,9,8,0.3202*x + 0.0222*x^2 + -0.4977*sin,0.8479999303817749
1,9,9,1.6407*1 + -0.0266*x^3 + -0.1946*sqrt,0.7780075073242188
2,0,0,0.4228*x^2 + 0.7215*cos + -0.9961*sqrt,0.7364150285720825
2,1,0,0.3676*1 + 0.1773*sqrt + 0.2087*tanh,0.9936045408248901
2,2,0,0.3833*1 + -0.0738*x^3 + 0.1259*exp,0.7112429141998291
2,3,0,-0.2672*x^2 + -0.1936*x^3 + 0.3655*exp,0.7549127340316772
2,4,0,-0.0301*x + -0.3829*x^2 + 1.4412*sqrt,0.8865457773208618
2,5,0,0.5822*1 + 0.4953*x + -0.8231*tanh,0.6020563840866089
2,6,0,0.5432*1 + -0.0287*x^3 + -0.4170*sqrt,0.8458821177482605
2,7,0,-0.3050*x + 0.1663*exp + -0.1038*log,0.78846275806427
2,8,0,0.7071*1 + -0.2233*cos + -0.1939*sqrt,0.9344503879547119
2,9,0,0.2435*cos + 0.0774*exp + 0.3460*sqrt,0.9246571063995361
