layer_idx,in_idx,out_idx,formula,r2
1,3,3,0.5680*cos + 1.0520*sqrt + -0.0604*tanh,0.6451488733291626
1,3,4,0.1025*sin + -0.1492*cos + -0.3079*sqrt,0.9054973125457764
1,3,5,2.2231*1 + 0.2739*x^2 + -1.2210*sqrt,0.7037345170974731
1,3,6,-0.3970*x + 0.4121*cos + 0.2837*exp,0.5763158798217773
1,3,7,1.6016*1 + 0.1727*x^2 + -0.8462*sqrt,0.8302664756774902
1,3,8,0.3909*1 + -0.0490*log + -0.0921*tanh,0.6487423181533813
1,3,9,1.8851*1 + 0.1121*x^2 + -0.5145*sqrt,0.6107766628265381
1,4,0,-0.1433*cos + 0.0128*exp + -0.1546*sqrt,0.2985565662384033
1,4,1,1.0475*1 + -0.0421*x + -0.0096*x^4,0.6055740118026733
1,4,2,-0.0957*x^2 + -0.2079*sin + 0.4333*sqrt,0.9090411067008972
1,4,3,0.1687*exp + -0.3027*log + -0.4473*tanh,0.7931895852088928
1,4,4,-0.1698*cos + -0.4061*sqrt + 0.1329*tanh,0.7987095713615417
1,4,5,1.7753*1 + 0.3129*x + -0.4967*tanh,0.3548537492752075
1,4,6,0.7207*1 + -0.0542*x^2 + 0.1706*sqrt,0.3010944128036499
1,4,7,1.4085*1 + 3.3470*sin + -3.4554*tanh,0.546036958694458
1,4,8,0.7550*1 + 0.1790*x^2 + -0.7432*sqrt,0.696831226348877
1,4,9,2.1577*1 + 0.2536*x^2 + -1.3926*sqrt,0.8813633322715759
1,5,0,1.4855*sin + -0.2180*cos + -1.6453*tanh,0.6443538665771484
1,5,1,0.9318*1 + 0.0677*x + 0.0166*x^4,0.8717759847640991
1,5,2,0.0836*x^2 + -0.0287*x^3 + 0.1239*cos,0.9534983038902283
1,5,3,0.9987*1 + -2.5529*sin + 2.4061*tanh,0.917136549949646
1,5,4,-0.1656*1 + -0.0882*exp + 0.3105*tanh,0.7370940446853638
1,5,5,1.8124*1 + -0.0230*x^3 + 0.0463*exp,0.8561499714851379
1,5,6,0.7343*1 + -1.9577*sin + 2.1299*tanh,0.4196769595146179
1,5,7,1.2438*1 + 0.0314*x + 0.3523*sqrt,0.9454593062400818
1,5,8,0.5079*1 + 0.1704*sin + 0.0979*sqrt,0.9554398655891418
1,5,9,1.8732*1 + 0.6241*x + -0.9777*tanh,0.7726149559020996
1,6,0,0.1922*1 + 0.0476*x + 0.1198*log,0.6270934343338013
1,6,1,0.8739*1 + 0.3913*x + -0.5242*tanh,0.7621275186538696
1,6,2,-0.1801*x^2 + -0.3878*sin + 0.1627*exp,0.8781384229660034
1,6,3,0.6305*cos + 0.0662*exp + 0.7384*sqrt,0.9250929951667786
1,6,4,-0.4255*x + -0.2060*cos + 0.7305*tanh,0.8116459250450134
1,6,5,1.8841*1 + -0.0184*x^3 + -0.1181*sqrt,0.3732112646102905
1,6,6,0.7517*1 + 1.3888*sin + -1.4293*tanh,0.7241950631141663
1,6,7,1.3283*1 + -0.8951*sin + 0.8817*tanh,0.8613944053649902
1,6,8,0.4160*1 + -0.0688*sin + 0.3764*sqrt,0.8412909507751465
1,6,9,1.6976*1 + -1.7060*sin + 1.7749*tanh,0.6562065482139587
1,7,0,0.0101*x^4 + 0.0186*exp + -0.5774*sqrt,0.9525588154792786
1,7,1,1.0621*1 + 0.3020*sin + -0.0760*exp,0.9478170275688171
1,7,2,-0.2862*x + 0.0209*x^4 + 0.5103*tanh,0.5091676115989685
1,7,3,1.0503*1 + -1.7719*sin + 1.8284*tanh,0.5028229355812073
1,7,4,-0.4145*1 + -0.0090*x^3 + 0.1859*cos,0.8648216724395752
1,7,5,2.0971*1 + 0.1865*x^2 + -0.8014*sqrt,0.713034451007843
1,7,6,0.8481*1 + -0.0089*x^4 + 0.0840*sin,0.6842710971832275
1,7,7,1.3278*1 + -2.3959*sin + 2.4402*tanh,0.7057942152023315
1,7,8,0.6848*1 + 0.0080*x^3 + -0.1576*cos,0.9128495454788208
1,7,9,1.9653*1 + 0.1935*x^2 + -0.7971*sqrt,0.44363105297088623
1,8,0,-0.1799*1 + -0.4062*x + 0.7705*tanh,0.7229931354522705
1,8,1,1.1747*1 + 0.0191*x^4 + -0.6649*sqrt,0.8699416518211365
1,8,2,-0.0848*sin + 0.1706*cos + 0.0338*sqrt,0.8526120185852051
1,8,3,1.0412*1 + -0.1419*exp + 0.5233*tanh,0.7880436182022095
1,8,4,0.0986*x + -0.3265*cos + 0.1174*sqrt,0.8556226491928101
1,8,5,1.9102*1 + 0.2361*x + -0.3773*tanh,0.8043018579483032
1,8,6,0.9432*1 + 0.1034*x^2 + -0.5716*sqrt,0.8314542770385742
1,8,7,1.2844*1 + -0.1104*sin + 0.2615*sqrt,0.9267972707748413
1,8,8,0.6039*1 + 0.4463*x + -0.6852*tanh,0.5896962881088257
1,8,9,1.6724*1 + -0.1940*x + 0.3373*tanh,0.28789299726486206
1,9,0,-0.3043*1 + -0.0138*x^4 + 0.5111*sqrt,0.5831589698791504
1,9,1,1.1522*1 + 0.2069*x^2 + -0.6519*sqrt,0.4679660201072693
1,9,2,0.2599*x^2 + 0.3794*cos + -0.7500*sqrt,0.8629026412963867
1,9,3,1.0309*1 + 0.0511*sin + -0.3777*sqrt,0.6758226156234741
1,9,4,0.2448*x^2 + -0.0181*x^3 + -1.0803*sqrt,0.8388195633888245
1,9,5,1.3369*1 + 0.1315*sin + -0.1818*log,0.7089471817016602
1,9,6,0.8336*1 + -1.1914*sin + 1.2414*tanh,0.4691299796104431
1,9,7,1.2532*1 + 0.1973*x + -0.4437*tanh,0.8594905138015747
1,9,8,0.5438*1 + 0.4010*x + -0.6578*tanh,0.8660187721252441
1,9,9,1.7833*1 + -0.0273*x^3 + -0.2096*sqrt,0.7469729781150818
2,0,0,0.4185*x^2 + 0.6772*cos + -1.0533*sqrt,0.7393746376037598
2,1,0,0.3389*1 + 0.0360*x^2 + 0.1621*tanh,0.8541725277900696
2,2,0,-0.0088*x^3 + -0.0776*log + 0.5484*sqrt,0.6218236088752747
2,3,0,0.2986*1 + 4.1373*sin + -4.2557*tanh,0.7402616739273071
2,4,0,-0.3515*x^2 + -0.0200*exp + 1.3567*sqrt,0.8908615112304688
2,5,0,-0.6648*x + -0.0759*x^4 + 0.4502*exp,0.5464816093444824
2,6,0,0.4873*1 + -0.0278*x^3 + -0.4201*sqrt,0.8918737173080444
2,7,0,-0.2651*x + 0.1317*exp + -0.0939*log,0.8596433401107788
2,8,0,0.6716*1 + -0.0752*x^2 + -0.3056*cos,0.8737277388572693
2,9,0,0.1090*x + 0.2145*cos + 0.4570*sqrt,0.947663426399231
